0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9999999999999999,0.08460323581447049,0.2758235894008272,0.2415899500302165,0.13776465687139106,0.15911333703759795,0.2914198785850994,0.3395202776296753,0.2030386343173154,0.02336103811676057,0.07331278892822538,0.33664819596854295,0.20603450118278593,0.36773153177410667,0.24400739341630762,0.0033405801162662797,0.49862469666709985
0.08460323581447049,1.0000000000000004,0.1883257481288015,0.037713082966322004,0.24317909505199717,0.23484126327702914,0.3532058591599922,0.3117667945899351,0.3826726596153688,0.12645601991247452,0.33407589921387104,0.3098579724949163,0.06411202250568075,0.1738298691123277,0.2406223225520981,0.2982261161316233,0.15020517337307196
0.2758235894008272,0.1883257481288015,1.0000000000000002,-0.04765927002481376,0.09152842683074687,-0.024215355511187232,0.16581658184366657,0.19636857537500726,0.0013148485416493976,0.3832524035788282,0.20542098135457298,0.25401185463531833,0.35150807392154815,0.18008915182203256,0.36407969674314467,0.1261262090177357,0.30539035243507623
0.2415899500302165,0.037713082966322004,-0.04765927002481376,0.9999999999999997,0.05524328503426447,0.014772349247136256,0.22936148428271452,0.2331747980223075,0.15361368872711395,-0.05552527272440034,0.08417318887416413,0.24059870506080655,0.06704361113795618,0.06301895671278579,0.04060530870832442,0.039254876087289704,0.1944434872005266
0.13776465687139106,0.24317909505199717,0.09152842683074687,0.05524328503426447,1.0,0.28132524688591326,0.09032311851084332,0.2175445665829945,0.19186414256749648,0.26972159598481055,0.3399681413170505,0.26522944359659806,0.09775972011957096,0.3342080298499266,0.1864015726878652,0.015478338652981174,0.10930344991107901
0.15911333703759795,0.23484126327702914,-0.024215355511187232,0.014772349247136256,0.28132524688591326,1.000000000000001,0.13901024760555114,0.12951615129245664,0.2841735791522018,0.12197078404383281,0.26382570977019476,0.03838316299284464,0.20768389914199392,0.27142508194990944,0.16219826154612052,0.19714405485714342,0.275991209627831
0.2914198785850994,0.3532058591599922,0.16581658184366657,0.22936148428271452,0.09032311851084332,0.13901024760555114,0.9999999999999997,0.4044325641174243,0.3024379775680977,-0.02691722371908318,0.02046496561796423,0.29829963589152336,0.295483540160669,0.2878330800384069,0.16749119764444473,0.37012743288147454,0.41367933991915445
0.3395202776296753,0.3117667945899351,0.19636857537500726,0.2331747980223075,0.2175445665829945,0.12951615129245664,0.4044325641174243,0.9999999999999994,0.21642022792907908,0.023216412216632266,0.17462097744610486,0.11562656609508658,0.11420714115217781,0.20505282707950817,0.48651640901126136,0.13830611409290144,0.13957729627713994
0.2030386343173154,0.3826726596153688,0.0013148485416493976,0.15361368872711395,0.19186414256749648,0.2841735791522018,0.3024379775680977,0.21642022792907908,1.0000000000000004,0.09508868193442387,0.30056572406924925,0.2844482667083355,0.08723304455106876,0.15093700649275055,0.3747064919521431,0.10868572528183894,0.20391009821859085
0.02336103811676057,0.12645601991247452,0.3832524035788282,-0.05552527272440034,0.26972159598481055,0.12197078404383281,-0.02691722371908318,0.023216412216632266,0.09508868193442387,1.0000000000000004,0.4569050741063742,0.2788708781464619,0.4783734552302594,0.2807985999308529,0.1266547782528615,0.25599980178890014,0.20236817799546863
0.07331278892822538,0.33407589921387104,0.20542098135457298,0.08417318887416413,0.3399681413170505,0.26382570977019476,0.02046496561796423,0.17462097744610486,0.30056572406924925,0.4569050741063742,1.0,0.16513827159673328,0.354450525623258,0.16946984194763282,0.23233930082738785,0.12622171841854887,0.14937878340455374
0.33664819596854295,0.3098579724949163,0.25401185463531833,0.24059870506080655,0.26522944359659806,0.03838316299284464,0.29829963589152336,0.11562656609508658,0.2844482667083355,0.2788708781464619,0.16513827159673328,1.0,0.17882343331949682,0.35382915413018245,0.12298631471012081,0.2116081842887489,0.2671848727682581
0.2060345011827857,0.06411202250568078,0.3515080739215481,0.06704361113795614,0.09775972011957093,0.20768389914199398,0.29548354016066897,0.11420714115217777,0.08723304455106878,0.4783734552302594,0.3544505256232578,0.1788234333194969,1.0000000000000007,0.2947406436246105,0.10371864257473984,0.30771104044342934,0.4814876502368385
0.3677315317741067,0.17382986911232773,0.18008915182203236,0.06301895671278582,0.3342080298499263,0.27142508194990955,0.28783308003840663,0.20505282707950806,0.15093700649275052,0.280798599930853,0.16946984194763293,0.3538291541301825,0.2947406436246105,1.0000000000000002,0.2967402996650488,0.09405855830332108,0.25851027515400504
0.24400739341630753,0.2406223225520981,0.3640796967431447,0.040605308708324406,0.18640157268786522,0.16219826154612044,0.16749119764444484,0.48651640901126125,0.3747064919521434,0.1266547782528614,0.23233930082738793,0.12298631471012077,0.10371864257473984,0.2967402996650488,1.0,0.18515234811590822,0.2147367822868693
0.0033405801162663096,0.29822611613162336,0.12612620901773564,0.0392548760872897,0.015478338652981153,0.1971440548571434,0.3701274328814748,0.13830611409290144,0.10868572528183894,0.2559998017889002,0.12622171841854882,0.2116081842887488,0.30771104044342934,0.09405855830332108,0.18515234811590822,1.0,0.16635397205301605
0.4986246966670999,0.150205173373072,0.3053903524350763,0.19444348720052662,0.109303449911079,0.27599120962783097,0.4136793399191544,0.13957729627713994,0.20391009821859085,0.2023681779954687,0.1493787834045538,0.2671848727682581,0.4814876502368385,0.258510275154005,0.2147367822868693,0.16635397205301605,1.0
